yearid,fipscode,raceid,ageid,genderid,educationid,indicatorid,miscid,datasourceid,estimateid,SuppressID,datasetid,GeoLevel,Estimate,SeEstimate,LowerLimit,UpperLimit
1984,-1,3,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1984,-1,3,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1984,-1,7,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1984,-1,7,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1984,-1,7,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1984,-1,7,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1984,-1,7,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1984,-1,7,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1985,-1,0,5,0,0,1,0,30,61,0,40,National,0.9,0.1,0.7,1.2
1985,-1,0,5,0,0,1,0,30,101,0,40,National,900,117,669,1131
1985,-1,0,6,0,0,1,0,3,61,0,3,National,5.2,0.4,4.4,6.1
1985,-1,0,6,0,0,1,0,3,101,0,3,National,2310,192,1930,2690
1985,-1,0,6,0,0,1,0,30,61,0,40,National,5.2,0.4,4.4,6.1
1985,-1,0,6,0,0,1,0,30,101,0,40,National,2310,192,1930,2690
1985,-1,0,7,0,0,1,0,3,61,0,3,National,10.9,0.9,9.2,12.9
1985,-1,0,7,0,0,1,0,3,101,0,3,National,1817,181,1459,2175
1985,-1,0,7,0,0,1,0,30,61,0,40,National,10.9,0.9,9.2,12.9
1985,-1,0,7,0,0,1,0,30,101,0,40,National,1817,181,1459,2175
1985,-1,0,8,0,0,1,0,3,61,0,3,National,9.6,0.9,7.9,11.6
1985,-1,0,8,0,0,1,0,3,101,0,3,National,989,107,778,1200
1985,-1,0,8,0,0,1,0,30,61,0,40,National,9.6,0.9,7.9,11.6
1985,-1,0,8,0,0,1,0,30,101,0,40,National,989,107,778,1200
1985,-1,0,9,0,0,1,0,3,61,0,3,National,0.6,0.1,0.5,0.8
1985,-1,0,9,0,0,1,0,3,101,0,3,National,1019,116,789,1248
1985,-1,0,99,0,0,1,0,3,61,0,3,National,2.6,0.1,2.3,2.9
1985,-1,0,99,0,0,1,0,3,101,0,3,National,6134,345,5451,6817
1985,-1,0,99,0,0,1,0,30,61,0,40,National,3.5,0.2,3.2,3.9
1985,-1,0,99,0,0,1,0,30,101,0,40,National,6016,339,5345,6688
1985,-1,0,99,0,1,1,0,30,61,0,40,National,6.7,0.6,5.6,7.9
1985,-1,0,99,0,1,1,0,30,101,0,40,National,2684,244,2201,3167
1985,-1,0,99,0,2,1,0,30,61,0,40,National,3.2,0.3,2.6,3.9
1985,-1,0,99,0,2,1,0,30,101,0,40,National,2143,207,1732,2553
1985,-1,0,99,0,3,1,0,30,61,0,40,National,1.8,0.2,1.4,2.3
1985,-1,0,99,0,3,1,0,30,101,0,40,National,1145,144,860,1430
1985,-1,0,99,1,0,1,0,3,61,0,3,National,2.4,0.2,2.1,2.8
1985,-1,0,99,1,0,1,0,3,101,0,3,National,2714,220,2279,3150
1985,-1,0,99,1,0,1,0,30,61,0,40,National,3.3,0.3,2.8,3.8
1985,-1,0,99,1,0,1,0,30,101,0,40,National,2639,217,2210,3069
1985,-1,0,99,2,0,1,0,3,61,0,3,National,2.8,0.2,2.4,3.3
1985,-1,0,99,2,0,1,0,3,101,0,3,National,3420,254,2917,3923
1985,-1,0,99,2,0,1,0,30,61,0,40,National,3.7,0.3,3.2,4.3
1985,-1,0,99,2,0,1,0,30,101,0,40,National,3377,252,2878,3876
1985,-1,0,100,0,0,1,0,3,61,0,3,National,2.9,0.1,2.6,3.2
1985,-1,0,100,0,0,1,0,30,61,0,40,National,3.8,0.2,3.4,4.2
1985,-1,0,100,0,1,1,0,30,61,0,40,National,5.1,0.5,4.3,6.1
1985,-1,0,100,0,2,1,0,30,61,0,40,National,3.9,0.4,3.2,4.7
1985,-1,0,100,0,3,1,0,30,61,0,40,National,2.8,0.3,2.2,3.6
1985,-1,0,100,1,0,1,0,3,61,0,3,National,2.8,0.2,2.4,3.3
1985,-1,0,100,1,0,1,0,30,61,0,40,National,3.7,0.3,3.2,4.3
1985,-1,0,100,2,0,1,0,3,61,0,3,National,2.9,0.2,2.5,3.3
1985,-1,0,100,2,0,1,0,30,61,0,40,National,3.8,0.3,3.3,4.4
1985,-1,1,99,0,0,1,0,3,61,0,3,National,2.5,0.2,2.2,2.9
1985,-1,1,99,0,0,1,0,3,101,0,3,National,5038,315,4414,5662
1985,-1,1,99,0,0,1,0,30,61,0,40,National,3.3,0.2,3,3.8
1985,-1,1,99,0,0,1,0,30,101,0,40,National,4919,310,4307,5532
1985,-1,1,100,0,0,1,0,3,61,0,3,National,2.7,0.2,2.4,3
1985,-1,1,100,0,0,1,0,30,61,0,40,National,3.5,0.2,3.1,3.9
1985,-1,2,99,0,0,1,0,3,61,0,3,National,3.6,0.5,2.7,4.7
1985,-1,2,99,0,0,1,0,3,101,0,3,National,1010,144,725,1296
1985,-1,2,99,0,0,1,0,30,61,0,40,National,5.4,0.8,4.1,7.1
1985,-1,2,99,0,0,1,0,30,101,0,40,National,1010,144,725,1296
1985,-1,2,100,0,0,1,0,3,61,0,3,National,5,0.6,3.9,6.3
1985,-1,2,100,0,0,1,0,30,61,0,40,National,6.8,0.8,5.3,8.6
1985,-1,3,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1985,-1,3,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1985,-1,3,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1985,-1,3,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1985,-1,3,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1985,-1,3,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1985,-1,7,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1985,-1,7,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1985,-1,7,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1985,-1,7,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1985,-1,7,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1985,-1,7,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1986,-1,0,5,0,0,1,0,30,61,0,40,National,0.9,0.1,0.6,1.2
1986,-1,0,5,0,0,1,0,30,101,0,40,National,875,140,595,1155
1986,-1,0,6,0,0,1,0,3,61,0,3,National,6.3,0.6,5.2,7.6
1986,-1,0,6,0,0,1,0,3,101,0,3,National,2827,277,2274,3380
1986,-1,0,6,0,0,1,0,30,61,0,40,National,6.3,0.6,5.2,7.6
1986,-1,0,6,0,0,1,0,30,101,0,40,National,2827,277,2274,3380
1986,-1,0,7,0,0,1,0,3,61,0,3,National,9.2,1.4,6.8,12.3
1986,-1,0,7,0,0,1,0,3,101,0,3,National,1562,250,1061,2062
1986,-1,0,7,0,0,1,0,30,61,0,40,National,9.2,1.4,6.8,12.3
1986,-1,0,7,0,0,1,0,30,101,0,40,National,1562,250,1061,2062
1986,-1,0,8,0,0,1,0,3,61,0,3,National,10.9,1.7,7.9,14.7
1986,-1,0,8,0,0,1,0,3,101,0,3,National,1145,183,779,1512
1986,-1,0,8,0,0,1,0,30,61,0,40,National,10.9,1.7,7.9,14.7
1986,-1,0,8,0,0,1,0,30,101,0,40,National,1145,183,779,1512
1986,-1,0,9,0,0,1,0,3,61,0,3,National,0.6,0.1,0.4,0.9
1986,-1,0,9,0,0,1,0,3,101,0,3,National,1029,180,669,1390
1986,-1,0,99,0,0,1,0,3,61,0,3,National,2.8,0.2,2.4,3.2
1986,-1,0,99,0,0,1,0,3,101,0,3,National,6563,443,5677,7449
1986,-1,0,99,0,0,1,0,30,61,0,40,National,3.7,0.2,3.2,4.2
1986,-1,0,99,0,0,1,0,30,101,0,40,National,6409,437,5535,7282
1986,-1,0,99,0,1,1,0,30,61,0,40,National,7.3,0.7,6,8.8
1986,-1,0,99,0,1,1,0,30,101,0,40,National,2994,286,2423,3565
1986,-1,0,99,0,2,1,0,30,61,0,40,National,2.8,0.3,2.2,3.5
1986,-1,0,99,0,2,1,0,30,101,0,40,National,1893,217,1459,2326
1986,-1,0,99,0,3,1,0,30,61,0,40,National,2.3,0.3,1.8,2.9
1986,-1,0,99,0,3,1,0,30,101,0,40,National,1443,193,1058,1829
1986,-1,0,99,1,0,1,0,3,61,0,3,National,2.6,0.3,2.1,3.2
1986,-1,0,99,1,0,1,0,3,101,0,3,National,2949,329,2291,3607
1986,-1,0,99,1,0,1,0,30,61,0,40,National,3.5,0.4,2.8,4.3
1986,-1,0,99,1,0,1,0,30,101,0,40,National,2854,318,2218,3489
1986,-1,0,99,2,0,1,0,3,61,0,3,National,3,0.3,2.5,3.5
1986,-1,0,99,2,0,1,0,3,101,0,3,National,3614,333,2949,4279
1986,-1,0,99,2,0,1,0,30,61,0,40,National,3.9,0.4,3.3,4.7
1986,-1,0,99,2,0,1,0,30,101,0,40,National,3555,335,2885,4225
1986,-1,0,100,0,0,1,0,3,61,0,3,National,3.1,0.2,2.7,3.5
1986,-1,0,100,0,0,1,0,30,61,0,40,National,4.1,0.3,3.6,4.6
1986,-1,0,100,0,1,1,0,30,61,0,40,National,5.8,0.5,4.8,7
1986,-1,0,100,0,2,1,0,30,61,0,40,National,3.1,0.3,2.5,3.9
1986,-1,0,100,0,3,1,0,30,61,0,40,National,3.2,0.4,2.6,4.1
1986,-1,0,100,1,0,1,0,3,61,0,3,National,3.1,0.3,2.5,3.8
1986,-1,0,100,1,0,1,0,30,61,0,40,National,4,0.4,3.3,5
1986,-1,0,100,2,0,1,0,3,61,0,3,National,3.1,0.3,2.6,3.7
1986,-1,0,100,2,0,1,0,30,61,0,40,National,4.1,0.4,3.4,4.8
1986,-1,1,99,0,0,1,0,3,61,0,3,National,2.7,0.2,2.3,3.1
1986,-1,1,99,0,0,1,0,3,101,0,3,National,5456,403,4649,6262
1986,-1,1,99,0,0,1,0,30,61,0,40,National,3.5,0.2,3.1,4.1
1986,-1,1,99,0,0,1,0,30,101,0,40,National,5313,393,4529,6098
1986,-1,1,100,0,0,1,0,3,61,0,3,National,2.9,0.2,2.5,3.3
1986,-1,1,100,0,0,1,0,30,61,0,40,National,3.8,0.3,3.3,4.4
1986,-1,2,99,0,0,1,0,3,61,0,3,National,3.5,0.5,2.7,4.7
1986,-1,2,99,0,0,1,0,3,101,0,3,National,1007,147,714,1301
1986,-1,2,99,0,0,1,0,30,61,0,40,National,5.3,0.7,4,6.9
1986,-1,2,99,0,0,1,0,30,101,0,40,National,996,149,698,1293
1986,-1,2,100,0,0,1,0,3,61,0,3,National,4.9,0.6,3.8,6.4
1986,-1,2,100,0,0,1,0,30,61,0,40,National,6.6,0.9,5.1,8.6
1986,-1,3,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1986,-1,3,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1986,-1,3,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1986,-1,3,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1986,-1,3,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1986,-1,3,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1986,-1,7,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1986,-1,7,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1986,-1,7,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1986,-1,7,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1986,-1,7,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1986,-1,7,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1987,-1,0,5,0,0,1,0,30,61,0,40,National,1.2,0.1,0.9,1.5
1987,-1,0,5,0,0,1,0,30,101,0,40,National,1212,151,913,1510
1987,-1,0,6,0,0,1,0,3,61,0,3,National,5.6,0.4,4.9,6.5
1987,-1,0,6,0,0,1,0,3,101,0,3,National,2535,189,2162,2907
1987,-1,0,6,0,0,1,0,30,61,0,40,National,5.6,0.4,4.9,6.5
1987,-1,0,6,0,0,1,0,30,101,0,40,National,2535,189,2162,2907
1987,-1,0,7,0,0,1,0,3,61,0,3,National,9.6,0.9,8,11.6
1987,-1,0,7,0,0,1,0,3,101,0,3,National,1669,185,1304,2034
1987,-1,0,7,0,0,1,0,30,61,0,40,National,9.6,0.9,8,11.6
1987,-1,0,7,0,0,1,0,30,101,0,40,National,1669,185,1304,2034
1987,-1,0,8,0,0,1,0,3,61,0,3,National,9.8,1,8.1,11.9
1987,-1,0,8,0,0,1,0,3,101,0,3,National,1065,115,838,1292
1987,-1,0,8,0,0,1,0,30,61,0,40,National,9.8,1,8.1,11.9
1987,-1,0,8,0,0,1,0,30,101,0,40,National,1065,115,838,1292
1987,-1,0,9,0,0,1,0,3,61,0,3,National,0.8,0.1,0.6,1
1987,-1,0,9,0,0,1,0,3,101,0,3,National,1340,159,1027,1654
1987,-1,0,99,0,0,1,0,3,61,0,3,National,2.8,0.1,2.5,3.1
1987,-1,0,99,0,0,1,0,3,101,0,3,National,6609,366,5887,7331
1987,-1,0,99,0,0,1,0,30,61,0,40,National,3.7,0.2,3.3,4.1
1987,-1,0,99,0,0,1,0,30,101,0,40,National,6480,364,5762,7199
1987,-1,0,99,0,1,1,0,30,61,0,40,National,6.8,0.5,5.9,7.9
1987,-1,0,99,0,1,1,0,30,101,0,40,National,2727,212,2308,3146
1987,-1,0,99,0,2,1,0,30,61,0,40,National,3,0.2,2.6,3.5
1987,-1,0,99,0,2,1,0,30,101,0,40,National,2037,170,1703,2372
1987,-1,0,99,0,3,1,0,30,61,0,40,National,2.5,0.3,2,3
1987,-1,0,99,0,3,1,0,30,101,0,40,National,1633,169,1299,1966
1987,-1,0,99,1,0,1,0,3,61,0,3,National,2.8,0.2,2.4,3.2
1987,-1,0,99,1,0,1,0,3,101,0,3,National,3189,220,2754,3623
1987,-1,0,99,1,0,1,0,30,61,0,40,National,3.7,0.3,3.3,4.3
1987,-1,0,99,1,0,1,0,30,101,0,40,National,3110,219,2677,3543
1987,-1,0,99,2,0,1,0,3,61,0,3,National,2.8,0.2,2.4,3.2
1987,-1,0,99,2,0,1,0,3,101,0,3,National,3420,261,2906,3935
1987,-1,0,99,2,0,1,0,30,61,0,40,National,3.7,0.3,3.2,4.2
1987,-1,0,99,2,0,1,0,30,101,0,40,National,3371,257,2865,3877
1987,-1,0,100,0,0,1,0,3,61,0,3,National,3,0.1,2.7,3.3
1987,-1,0,100,0,0,1,0,30,61,0,40,National,4,0.2,3.6,4.4
1987,-1,0,100,0,1,1,0,30,61,0,40,National,5.3,0.4,4.6,6.2
1987,-1,0,100,0,2,1,0,30,61,0,40,National,3.4,0.3,2.9,4
1987,-1,0,100,0,3,1,0,30,61,0,40,National,3.2,0.3,2.7,3.9
1987,-1,0,100,1,0,1,0,3,61,0,3,National,3.2,0.2,2.8,3.7
1987,-1,0,100,1,0,1,0,30,61,0,40,National,4.2,0.3,3.7,4.8
1987,-1,0,100,2,0,1,0,3,61,0,3,National,2.9,0.2,2.5,3.3
1987,-1,0,100,2,0,1,0,30,61,0,40,National,3.8,0.3,3.3,4.3
1987,-1,1,99,0,0,1,0,3,61,0,3,National,2.6,0.1,2.4,2.9
1987,-1,1,99,0,0,1,0,3,101,0,3,National,5369,310,4757,5980
1987,-1,1,99,0,0,1,0,30,61,0,40,National,3.5,0.2,3.1,3.9
1987,-1,1,99,0,0,1,0,30,101,0,40,National,5252,309,4642,5862
1987,-1,1,100,0,0,1,0,3,61,0,3,National,2.8,0.1,2.5,3.1
1987,-1,1,100,0,0,1,0,30,61,0,40,National,3.6,0.2,3.3,4
1987,-1,2,99,0,0,1,0,3,61,0,3,National,3.7,0.4,2.9,4.6
1987,-1,2,99,0,0,1,0,3,101,0,3,National,1067,140,790,1344
1987,-1,2,99,0,0,1,0,30,61,0,40,National,5.5,0.6,4.4,6.9
1987,-1,2,99,0,0,1,0,30,101,0,40,National,1055,137,785,1326
1987,-1,2,100,0,0,1,0,3,61,0,3,National,5.1,0.6,4,6.4
1987,-1,2,100,0,0,1,0,30,61,0,40,National,6.9,0.8,5.5,8.6
1987,-1,3,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1987,-1,3,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1987,-1,3,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1987,-1,3,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1987,-1,3,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1987,-1,3,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1987,-1,7,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1987,-1,7,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1987,-1,7,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1987,-1,7,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1987,-1,7,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1987,-1,7,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1988,-1,0,5,0,0,1,0,30,61,0,40,National,0.9,0.1,0.7,1.1
1988,-1,0,5,0,0,1,0,30,101,0,40,National,936,109,720,1152
1988,-1,0,6,0,0,1,0,3,61,0,3,National,5.4,0.4,4.6,6.2
1988,-1,0,6,0,0,1,0,3,101,0,3,National,2439,188,2069,2809
1988,-1,0,6,0,0,1,0,30,61,0,40,National,5.4,0.4,4.6,6.2
1988,-1,0,6,0,0,1,0,30,101,0,40,National,2439,188,2069,2809
1988,-1,0,7,0,0,1,0,3,61,0,3,National,9.5,0.9,7.9,11.4
1988,-1,0,7,0,0,1,0,3,101,0,3,National,1673,168,1342,2004
1988,-1,0,7,0,0,1,0,30,61,0,40,National,9.5,0.9,7.9,11.4
1988,-1,0,7,0,0,1,0,30,101,0,40,National,1673,168,1342,2004
1988,-1,0,8,0,0,1,0,3,61,0,3,National,8.8,0.9,7.1,10.8
1988,-1,0,8,0,0,1,0,3,101,0,3,National,976,104,772,1181
1988,-1,0,8,0,0,1,0,30,61,0,40,National,8.8,0.9,7.1,10.8
1988,-1,0,8,0,0,1,0,30,101,0,40,National,976,104,772,1181
1988,-1,0,9,0,0,1,0,3,61,0,3,National,0.6,0.1,0.5,0.8
1988,-1,0,9,0,0,1,0,3,101,0,3,National,1074,121,834,1313
1988,-1,0,99,0,0,1,0,3,61,0,3,National,2.6,0.1,2.3,2.8
1988,-1,0,99,0,0,1,0,3,101,0,3,National,6162,338,5496,6828
1988,-1,0,99,0,0,1,0,30,61,0,40,National,3.4,0.2,3.1,3.8
1988,-1,0,99,0,0,1,0,30,101,0,40,National,6024,327,5378,6670
1988,-1,0,99,0,1,1,0,30,61,0,40,National,6.6,0.5,5.6,7.8
1988,-1,0,99,0,1,1,0,30,101,0,40,National,2612,225,2168,3056
1988,-1,0,99,0,2,1,0,30,61,0,40,National,2.8,0.2,2.4,3.3
1988,-1,0,99,0,2,1,0,30,101,0,40,National,1917,149,1624,2210
1988,-1,0,99,0,3,1,0,30,61,0,40,National,2,0.2,1.6,2.5
1988,-1,0,99,0,3,1,0,30,101,0,40,National,1383,142,1103,1664
1988,-1,0,99,1,0,1,0,3,61,0,3,National,2.5,0.2,2.2,2.8
1988,-1,0,99,1,0,1,0,3,101,0,3,National,2883,197,2495,3272
1988,-1,0,99,1,0,1,0,30,61,0,40,National,3.3,0.2,2.9,3.8
1988,-1,0,99,1,0,1,0,30,101,0,40,National,2806,192,2427,3186
1988,-1,0,99,2,0,1,0,3,61,0,3,National,2.6,0.2,2.3,3
1988,-1,0,99,2,0,1,0,3,101,0,3,National,3278,227,2830,3726
1988,-1,0,99,2,0,1,0,30,61,0,40,National,3.5,0.2,3,3.9
1988,-1,0,99,2,0,1,0,30,101,0,40,National,3218,223,2777,3658
1988,-1,0,100,0,0,1,0,3,61,0,3,National,2.8,0.1,2.5,3.1
1988,-1,0,100,0,0,1,0,30,61,0,40,National,3.6,0.2,3.3,4
1988,-1,0,100,0,1,1,0,30,61,0,40,National,5.1,0.4,4.3,6.1
1988,-1,0,100,0,2,1,0,30,61,0,40,National,3.3,0.3,2.8,3.8
1988,-1,0,100,0,3,1,0,30,61,0,40,National,2.5,0.3,2,3.1
1988,-1,0,100,1,0,1,0,3,61,0,3,National,2.9,0.2,2.5,3.2
1988,-1,0,100,1,0,1,0,30,61,0,40,National,3.8,0.2,3.3,4.3
1988,-1,0,100,2,0,1,0,3,61,0,3,National,2.7,0.2,2.4,3.1
1988,-1,0,100,2,0,1,0,30,61,0,40,National,3.5,0.2,3.1,4
1988,-1,1,99,0,0,1,0,3,61,0,3,National,2.4,0.1,2.1,2.6
1988,-1,1,99,0,0,1,0,3,101,0,3,National,4838,286,4275,5402
1988,-1,1,99,0,0,1,0,30,61,0,40,National,3.1,0.2,2.8,3.4
1988,-1,1,99,0,0,1,0,30,101,0,40,National,4710,276,4166,5254
1988,-1,1,100,0,0,1,0,3,61,0,3,National,2.5,0.1,2.2,2.7
1988,-1,1,100,0,0,1,0,30,61,0,40,National,3.2,0.2,2.9,3.6
1988,-1,2,99,0,0,1,0,3,61,0,3,National,4,0.5,3.2,5.1
1988,-1,2,99,0,0,1,0,3,101,0,3,National,1189,146,900,1477
1988,-1,2,99,0,0,1,0,30,61,0,40,National,6,0.7,4.8,7.5
1988,-1,2,99,0,0,1,0,30,101,0,40,National,1179,147,890,1468
1988,-1,2,100,0,0,1,0,3,61,0,3,National,5.5,0.6,4.4,6.9
1988,-1,2,100,0,0,1,0,30,61,0,40,National,7.4,0.8,5.9,9.3
1988,-1,3,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1988,-1,3,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1988,-1,3,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1988,-1,3,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1988,-1,3,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1988,-1,3,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1988,-1,7,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1988,-1,7,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1988,-1,7,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1988,-1,7,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1988,-1,7,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1988,-1,7,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1989,-1,0,5,0,0,1,0,30,61,0,40,National,1,0.1,0.8,1.3
1989,-1,0,5,0,0,1,0,30,101,0,40,National,1087,121,849,1325
1989,-1,0,6,0,0,1,0,3,61,0,3,National,5.8,0.4,5,6.7
1989,-1,0,6,0,0,1,0,3,101,0,3,National,2686,207,2277,3094
1989,-1,0,6,0,0,1,0,30,61,0,40,National,5.8,0.4,5,6.7
1989,-1,0,6,0,0,1,0,30,101,0,40,National,2686,207,2277,3094
1989,-1,0,7,0,0,1,0,3,61,0,3,National,9,0.8,7.6,10.6
1989,-1,0,7,0,0,1,0,3,101,0,3,National,1600,150,1305,1896
1989,-1,0,7,0,0,1,0,30,61,0,40,National,9,0.8,7.6,10.6
1989,-1,0,7,0,0,1,0,30,101,0,40,National,1600,150,1305,1896
1989,-1,0,8,0,0,1,0,3,61,0,3,National,8.6,1,6.8,10.8
1989,-1,0,8,0,0,1,0,3,101,0,3,National,976,118,742,1209
1989,-1,0,8,0,0,1,0,30,61,0,40,National,8.6,1,6.8,10.8
1989,-1,0,8,0,0,1,0,30,101,0,40,National,976,118,742,1209
1989,-1,0,9,0,0,1,0,3,61,0,3,National,0.7,0.1,0.6,0.9
1989,-1,0,9,0,0,1,0,3,101,0,3,National,1205,127,955,1455
1989,-1,0,99,0,0,1,0,3,61,0,3,National,2.7,0.1,2.4,2.9
1989,-1,0,99,0,0,1,0,3,101,0,3,National,6467,325,5825,7109
1989,-1,0,99,0,0,1,0,30,61,0,40,National,3.5,0.2,3.2,3.9
1989,-1,0,99,0,0,1,0,30,101,0,40,National,6349,320,5718,6980
1989,-1,0,99,0,1,1,0,30,61,0,40,National,6.4,0.5,5.6,7.4
1989,-1,0,99,0,1,1,0,30,101,0,40,National,2566,196,2180,2952
1989,-1,0,99,0,2,1,0,30,61,0,40,National,3.4,0.3,2.9,4
1989,-1,0,99,0,2,1,0,30,101,0,40,National,2332,191,1956,2709
1989,-1,0,99,0,3,1,0,30,61,0,40,National,2,0.2,1.6,2.4
1989,-1,0,99,0,3,1,0,30,101,0,40,National,1378,151,1081,1675
1989,-1,0,99,1,0,1,0,3,61,0,3,National,2.4,0.2,2.1,2.7
1989,-1,0,99,1,0,1,0,3,101,0,3,National,2796,209,2384,3209
1989,-1,0,99,1,0,1,0,30,61,0,40,National,3.2,0.2,2.8,3.7
1989,-1,0,99,1,0,1,0,30,101,0,40,National,2763,207,2354,3172
1989,-1,0,99,2,0,1,0,3,61,0,3,National,2.9,0.2,2.6,3.3
1989,-1,0,99,2,0,1,0,3,101,0,3,National,3670,232,3212,4128
1989,-1,0,99,2,0,1,0,30,61,0,40,National,3.8,0.2,3.4,4.3
1989,-1,0,99,2,0,1,0,30,101,0,40,National,3586,228,3137,4035
1989,-1,0,100,0,0,1,0,3,61,0,3,National,2.9,0.1,2.6,3.2
1989,-1,0,100,0,0,1,0,30,61,0,40,National,3.8,0.2,3.5,4.2
1989,-1,0,100,0,1,1,0,30,61,0,40,National,5.1,0.4,4.4,5.9
1989,-1,0,100,0,2,1,0,30,61,0,40,National,3.9,0.3,3.3,4.5
1989,-1,0,100,0,3,1,0,30,61,0,40,National,2.4,0.3,2,3
1989,-1,0,100,1,0,1,0,3,61,0,3,National,2.7,0.2,2.4,3.1
1989,-1,0,100,1,0,1,0,30,61,0,40,National,3.7,0.3,3.2,4.2
1989,-1,0,100,2,0,1,0,3,61,0,3,National,3,0.2,2.6,3.4
1989,-1,0,100,2,0,1,0,30,61,0,40,National,3.9,0.3,3.4,4.4
1989,-1,1,99,0,0,1,0,3,61,0,3,National,2.5,0.1,2.3,2.8
1989,-1,1,99,0,0,1,0,3,101,0,3,National,5165,299,4575,5755
1989,-1,1,99,0,0,1,0,30,61,0,40,National,3.3,0.2,3,3.7
1989,-1,1,99,0,0,1,0,30,101,0,40,National,5056,296,4472,5641
1989,-1,1,100,0,0,1,0,3,61,0,3,National,2.6,0.1,2.4,2.9
1989,-1,1,100,0,0,1,0,30,61,0,40,National,3.4,0.2,3.1,3.8
1989,-1,2,99,0,0,1,0,3,61,0,3,National,3.6,0.4,2.8,4.5
1989,-1,2,99,0,0,1,0,3,101,0,3,National,1067,134,803,1331
1989,-1,2,99,0,0,1,0,30,61,0,40,National,5.3,0.6,4.2,6.7
1989,-1,2,99,0,0,1,0,30,101,0,40,National,1057,133,794,1321
1989,-1,2,100,0,0,1,0,3,61,0,3,National,4.9,0.6,3.9,6.2
1989,-1,2,100,0,0,1,0,30,61,0,40,National,6.6,0.8,5.2,8.4
1989,-1,3,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1989,-1,3,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1989,-1,3,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1989,-1,3,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1989,-1,3,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1989,-1,3,100,0,0,1,0,30,61,0,40,National,.,.,.,.
1989,-1,7,99,0,0,1,0,3,61,0,3,National,.,.,.,.
1989,-1,7,99,0,0,1,0,3,101,0,3,National,.,.,.,.
1989,-1,7,99,0,0,1,0,30,61,0,40,National,.,.,.,.
1989,-1,7,99,0,0,1,0,30,101,0,40,National,.,.,.,.
1989,-1,7,100,0,0,1,0,3,61,0,3,National,.,.,.,.
1989,-1,7,100,0,0,1,0,30,61,0,40,National,.,.,.,.
